VillaId,AvgStayDays
3666,4.0
34905,4.0
34911,4.0
36835,4.0
37240,4.0
37176,4.0
37134,4.0
1179,4.0
36981,4.0
36976,4.0
36918,4.0
36913,4.0
36796,4.0
37397,4.0
36772,4.0
1677,4.0
36728,4.0
1753,4.0
36674,4.0
36643,4.0
1787,4.0
1802,4.0
1002,4.0
37517,4.0
36548,4.0
38099,4.0
51,4.0
38355,4.0
38350,4.0
38218,4.0
38154,4.0
388,4.0
38143,4.0
38121,4.0
509,4.0
37563,4.0
38080,4.0
521,4.0
38003,4.0
37855,4.0
37851,4.0
37842,4.0
37718,4.0
37572,4.0
1812,4.0
36487,4.0
3579,4.0
35172,4.0
35551,4.0
35538,4.0
2955,4.0
3142,4.0
35250,4.0
35234,4.0
35200,4.0
3335,4.0
3356,4.0
2808,4.0
35164,4.0
3401,4.0
35101,4.0
35024,4.0
34981,4.0
34966,4.0
3526,4.0
34960,4.0
35557,4.0
2689,4.0
36482,4.0
2063,4.0
36468,4.0
36404,4.0
36399,4.0
36394,4.0
36356,4.0
36318,4.0
36309,4.0
36252,4.0
2079,4.0
35710,4.0
2086,4.0
36185,4.0
2225,4.0
36049,4.0
35912,4.0
2445,4.0
35882,4.0
35800,4.0
7435,4.0
32912,4.0
10015,4.0
8142,4.0
30768,4.0
10575,4.0
8650,4.0
8679,4.0
30211,4.0
28225,4.0
8092,4.0
30051,4.0
8730,4.0
30779,4.0
29976,4.0
8860,4.0
30791,4.0
29951,4.0
8956,4.0
30863,4.0
11010,4.0
30300,4.0
30342,4.0
28141,4.0
8206,4.0
10762,4.0
8376,4.0
30608,4.0
28497,4.0
10748,4.0
28512,4.0
30633,4.0
30595,4.0
10830,4.0
29053,4.0
30652,4.0
30405,4.0
28364,4.0
28518,4.0
30347,4.0
30753,4.0
28524,4.0
10495,4.0
7961,4.0
10431,4.0
29747,4.0
11124,4.0
9244,4.0
31290,4.0
11133,4.0
9286,4.0
28920,4.0
9307,4.0
31302,4.0
31319,4.0
31384,4.0
29510,4.0
29427,4.0
28990,4.0
29019,4.0
29135,4.0
28019,4.0
9675,4.0
29692,4.0
28026,4.0
28464,4.0
30869,4.0
30926,4.0
30985,4.0
28115,4.0
10391,4.0
31048,4.0
28668,4.0
28098,4.0
29787,4.0
28131,4.0
11102,4.0
18932,4.0
28673,4.0
31110,4.0
11044,4.0
20416,3.857142857142857
19957,3.857142857142857
12538,3.8333333333333335
18081,3.8333333333333335
18590,3.8333333333333335
13718,3.8
4936,3.8
17558,3.8
15807,3.8
27331,3.8
72,3.8
20142,3.7777777777777777
21900,3.75
24187,3.75
7043,3.75
16657,3.75
2424,3.75
21979,3.75
31607,3.75
8058,3.75
8365,3.75
5215,3.75
21596,3.75
10661,3.7142857142857144
3629,3.6666666666666665
2379,3.6666666666666665
4374,3.6666666666666665
12481,3.6666666666666665
19758,3.6666666666666665
11419,3.6666666666666665
21537,3.6666666666666665
4071,3.6666666666666665
19339,3.6666666666666665
22061,3.6666666666666665
21946,3.6666666666666665
17243,3.6666666666666665
12626,3.6666666666666665
13058,3.6666666666666665
35134,3.6666666666666665
110,3.6666666666666665
4433,3.6666666666666665
261,3.6666666666666665
16880,3.6666666666666665
2546,3.6666666666666665
3802,3.6666666666666665
16250,3.6666666666666665
824,3.6666666666666665
20247,3.6666666666666665
27187,3.6666666666666665
10858,3.6666666666666665
11669,3.6666666666666665
8138,3.6666666666666665
4637,3.6666666666666665
18419,3.6666666666666665
15003,3.6363636363636362
17581,3.625
3403,3.625
12989,3.625
16708,3.6
4100,3.6
20418,3.6
18802,3.6
20684,3.6
14411,3.6
6243,3.6
11282,3.6
9422,3.6
7662,3.5833333333333335
22121,3.5833333333333335
19180,3.5714285714285716
2977,3.5714285714285716
7002,3.5454545454545454
19346,3.5
27517,3.5
21175,3.5
1373,3.5
10824,3.5
35480,3.5
2171,3.5
2963,3.5
26943,3.5
3064,3.5
28504,3.5
28569,3.5
35402,3.5
20740,3.5
18553,3.5
28163,3.5
17247,3.5
10735,3.5
10815,3.5
17220,3.5
26968,3.5
20248,3.5
26586,3.5
18086,3.5
12775,3.5
2183,3.5
2527,3.5
17802,3.5
20441,3.5
18440,3.5
19218,3.5
19892,3.5
2253,3.5
17690,3.5
28273,3.5
18469,3.5
28341,3.5
28104,3.5
27035,3.5
12465,3.5
27303,3.5
28022,3.5
28932,3.5
26658,3.5
28970,3.5
27401,3.5
1301,3.5
18349,3.5
7643,3.5
26556,3.5
14691,3.5
29070,3.5
14021,3.5
5101,3.5
25841,3.5
23019,3.5
30906,3.5
25862,3.5
24403,3.5
4979,3.5
13533,3.5
26031,3.5
8535,3.5
22706,3.5
16023,3.5
25359,3.5
7802,3.5
14648,3.5
8635,3.5
22605,3.5
23865,3.5
6816,3.5
5128,3.5
24245,3.5
13707,3.5
15259,3.5
15446,3.5
32433,3.5
15492,3.5
8312,3.5
30653,3.5
24171,3.5
32377,3.5
13772,3.5
5621,3.5
32887,3.5
15589,3.5
8015,3.5
15078,3.5
6542,3.5
5318,3.5
25544,3.5
5186,3.5
23163,3.5
16194,3.5
16190,3.5
33851,3.5
24642,3.5
13067,3.5
8827,3.5
13043,3.5
24668,3.5
3888,3.5
21959,3.5
7734,3.5
7599,3.5
3647,3.5
21904,3.5
7706,3.5
21849,3.5
13003,3.5
29295,3.5
29213,3.5
26468,3.5
9760,3.5
29124,3.5
31517,3.5
29604,3.5
6187,3.5
26259,3.5
9072,3.5
16507,3.5
13321,3.5
26145,3.5
7770,3.5
7241,3.5
34150,3.5
16689,3.5
29936,3.5
22201,3.5
13180,3.5
26203,3.5
16624,3.5
29759,3.5
22103,3.5
13147,3.5
543,3.4545454545454546
17745,3.4444444444444446
1383,3.4375
7724,3.4285714285714284
3613,3.4285714285714284
19071,3.4285714285714284
20469,3.4285714285714284
9864,3.4285714285714284
7750,3.4
24108,3.4
7864,3.4
7948,3.4
10736,3.4
5959,3.4
20249,3.4
16964,3.4
10392,3.4
20566,3.4
12399,3.4
25865,3.4
22984,3.4
20320,3.4
23045,3.4
28031,3.4
1421,3.4
5748,3.4
23719,3.4
23073,3.3333333333333335
28881,3.3333333333333335
21493,3.3333333333333335
24887,3.3333333333333335
24942,3.3333333333333335
31570,3.3333333333333335
21379,3.3333333333333335
20086,3.3333333333333335
24825,3.3333333333333335
26590,3.3333333333333335
28964,3.3333333333333335
26397,3.3333333333333335
26814,3.3333333333333335
22297,3.3333333333333335
19864,3.3333333333333335
24621,3.3333333333333335
28420,3.3333333333333335
20470,3.3333333333333335
23795,3.3333333333333335
19538,3.3333333333333335
27927,3.3333333333333335
20385,3.3333333333333335
23040,3.3333333333333335
20340,3.3333333333333335
23468,3.3333333333333335
22809,3.3333333333333335
22189,3.3333333333333335
16814,3.3333333333333335
13488,3.3333333333333335
13376,3.3333333333333335
681,3.3333333333333335
16266,3.3333333333333335
11094,3.3333333333333335
11495,3.3333333333333335
13117,3.3333333333333335
3459,3.3333333333333335
16633,3.3333333333333335
13029,3.3333333333333335
8521,3.3333333333333335
8566,3.3333333333333335
12728,3.3333333333333335
2640,3.3333333333333335
2349,3.3333333333333335
9103,3.3333333333333335
2007,3.3333333333333335
1989,3.3333333333333335
17798,3.3333333333333335
12274,3.3333333333333335
17854,3.3333333333333335
12182,3.3333333333333335
17949,3.3333333333333335
18255,3.3333333333333335
10614,3.3333333333333335
8303,3.3333333333333335
15942,3.3333333333333335
5184,3.3333333333333335
383,3.3333333333333335
14836,3.3333333333333335
18794,3.3333333333333335
14055,3.3333333333333335
14148,3.3333333333333335
13815,3.3333333333333335
13929,3.3333333333333335
15261,3.3333333333333335
15855,3.3333333333333335
7642,3.3333333333333335
516,3.303030303030303
2304,3.3
1729,3.2857142857142856
54,3.2857142857142856
1942,3.2857142857142856
20344,3.2857142857142856
12776,3.2857142857142856
967,3.2777777777777777
1817,3.259259259259259
1936,3.25
14472,3.25
27295,3.25
9449,3.25
24048,3.25
12156,3.25
4467,3.25
23901,3.25
4757,3.25
25846,3.25
4384,3.25
26526,3.25
25496,3.25
8400,3.25
22259,3.25
16559,3.25
31502,3.25
8115,3.25
22486,3.25
22981,3.25
7887,3.25
1262,3.25
18924,3.25
19060,3.25
18575,3.25
19191,3.25
290,3.25
532,3.25
2858,3.2222222222222223
17056,3.2222222222222223
15474,3.2
20445,3.2
12847,3.2
1813,3.2
6337,3.2
13107,3.2
4571,3.2
18133,3.2
15052,3.2
22054,3.2
7442,3.2
7528,3.2
10310,3.2
24762,3.2
12620,3.2
10012,3.2
21555,3.2
17135,3.2
559,3.2
9780,3.1818181818181817
15384,3.1666666666666665
6404,3.1666666666666665
16100,3.1666666666666665
1868,3.1666666666666665
12425,3.1666666666666665
17394,3.1666666666666665
1376,3.1666666666666665
21930,3.1666666666666665
7023,3.1666666666666665
3394,3.1666666666666665
27687,3.1666666666666665
12475,3.1666666666666665
12820,3.1666666666666665
7492,3.1666666666666665
1416,3.15
5601,3.142857142857143
12273,3.142857142857143
4935,3.142857142857143
12815,3.142857142857143
10634,3.142857142857143
3181,3.142857142857143
4364,3.125
12130,3.125
2435,3.111111111111111
3922,3.1052631578947367
6330,3.1
6098,3.1
4247,3.1
26,3.090909090909091
4761,3.090909090909091
5616,3.0833333333333335
2353,3.0625
5376,3.0588235294117645
31744,3.0
31575,3.0
31591,3.0
31729,3.0
7414,3.0
31611,3.0
7364,3.0
31614,3.0
31623,3.0
7358,3.0
7352,3.0
31655,3.0
7334,3.0
7321,3.0
31716,3.0
31721,3.0
29025,3.0
7580,3.0
10698,3.0
31562,3.0
31317,3.0
31303,3.0
7691,3.0
7694,3.0
31297,3.0
7736,3.0
31286,3.0
31280,3.0
31212,3.0
31117,3.0
7790,3.0
31109,3.0
7797,3.0
31088,3.0
31050,3.0
7813,3.0
31041,3.0
7688,3.0
7686,3.0
28548,3.0
31438,3.0
31507,3.0
31506,3.0
31505,3.0
10686,3.0
7545,3.0
31462,3.0
31451,3.0
31751,3.0
31338,3.0
10629,3.0
31418,3.0
28547,3.0
31417,3.0
31392,3.0
7671,3.0
31349,3.0
7308,3.0
31875,3.0
10752,3.0
32353,3.0
28408,3.0
32417,3.0
6331,3.0
32403,3.0
6379,3.0
32376,3.0
32356,3.0
6428,3.0
32434,3.0
32314,3.0
32306,3.0
6430,3.0
32296,3.0
6457,3.0
6468,3.0
6477,3.0
6326,3.0
32435,3.0
6519,3.0
32551,3.0
32734,3.0
32731,3.0
32719,3.0
32718,3.0
5991,3.0
32657,3.0
32623,3.0
6053,3.0
32440,3.0
32544,3.0
32520,3.0
32513,3.0
28371,3.0
6158,3.0
32487,3.0
6251,3.0
32213,3.0
6583,3.0
31754,3.0
31818,3.0
6911,3.0
6922,3.0
10784,3.0
6934,3.0
31891,3.0
28557,3.0
6981,3.0
31814,3.0
6844,3.0
28471,3.0
28490,3.0
7025,3.0
31800,3.0
7078,3.0
31777,3.0
7141,3.0
31911,3.0
31958,3.0
6610,3.0
32097,3.0
32176,3.0
32174,3.0
32167,3.0
32150,3.0
32119,3.0
6655,3.0
28419,3.0
6671,3.0
31984,3.0
6713,3.0
32020,3.0
10841,3.0
6766,3.0
28455,3.0
10820,3.0
32001,3.0
31038,3.0
8035,3.0
7873,3.0
29772,3.0
9105,3.0
29758,3.0
9163,3.0
9193,3.0
9205,3.0
29648,3.0
29647,3.0
28841,3.0
29627,3.0
10234,3.0
28892,3.0
9292,3.0
9293,3.0
29601,3.0
29598,3.0
28894,3.0
10229,3.0
29764,3.0
10243,3.0
29978,3.0
29773,3.0
8760,3.0
8896,3.0
29946,3.0
29937,3.0
9004,3.0
29932,3.0
29921,3.0
29904,3.0
9057,3.0
28819,3.0
29890,3.0
9077,3.0
29854,3.0
29824,3.0
29806,3.0
29796,3.0
28826,3.0
29581,3.0
9294,3.0
29575,3.0
28926,3.0
29249,3.0
29234,3.0
10125,3.0
29215,3.0
9468,3.0
9491,3.0
9642,3.0
29130,3.0
29094,3.0
29091,3.0
9963,3.0
28991,3.0
10100,3.0
10053,3.0
29036,3.0
29033,3.0
29032,3.0
29261,3.0
10149,3.0
9445,3.0
9363,3.0
10194,3.0
29568,3.0
29514,3.0
28950,3.0
9316,3.0
9334,3.0
28957,3.0
10166,3.0
29350,3.0
28963,3.0
29456,3.0
29449,3.0
10165,3.0
29445,3.0
9409,3.0
29361,3.0
8743,3.0
30010,3.0
28562,3.0
8256,3.0
30742,3.0
8268,3.0
28570,3.0
28626,3.0
10460,3.0
28651,3.0
30686,3.0
30662,3.0
30661,3.0
28662,3.0
8319,3.0
8329,3.0
30638,3.0
30637,3.0
10343,3.0
8341,3.0
30621,3.0
30744,3.0
8231,3.0
30031,3.0
10517,3.0
30952,3.0
7889,3.0
10590,3.0
30915,3.0
7894,3.0
28568,3.0
30900,3.0
7914,3.0
7981,3.0
30807,3.0
30806,3.0
30795,3.0
7988,3.0
29028,3.0
30775,3.0
8050,3.0
30770,3.0
28669,3.0
30606,3.0
8403,3.0
30548,3.0
28719,3.0
10291,3.0
8599,3.0
30276,3.0
10262,3.0
30275,3.0
8602,3.0
30234,3.0
8700,3.0
8707,3.0
30163,3.0
30128,3.0
30127,3.0
28792,3.0
30110,3.0
8709,3.0
30035,3.0
8541,3.0
28710,3.0
30372,3.0
30462,3.0
30538,3.0
8413,3.0
32742,3.0
30513,3.0
30498,3.0
30492,3.0
30486,3.0
30444,3.0
30384,3.0
8438,3.0
30418,3.0
8489,3.0
30399,3.0
30397,3.0
30396,3.0
30395,3.0
5947,3.0
33286,3.0
5813,3.0
35888,3.0
36187,3.0
2138,3.0
36168,3.0
36109,3.0
2341,3.0
36091,3.0
36082,3.0
36071,3.0
36068,3.0
2343,3.0
2348,3.0
36037,3.0
36035,3.0
36001,3.0
2417,3.0
35956,3.0
2422,3.0
35913,3.0
35900,3.0
36188,3.0
36192,3.0
36196,3.0
36338,3.0
1863,3.0
36415,3.0
1925,3.0
36371,3.0
36363,3.0
36358,3.0
1966,3.0
36348,3.0
36329,3.0
2072,3.0
1975,3.0
36310,3.0
36305,3.0
2039,3.0
36285,3.0
36283,3.0
36276,3.0
2041,3.0
35894,3.0
2555,3.0
1827,3.0
35881,3.0
2953,3.0
3015,3.0
3143,3.0
35384,3.0
35352,3.0
35314,3.0
35289,3.0
35287,3.0
3183,3.0
3242,3.0
35243,3.0
3300,3.0
35215,3.0
35210,3.0
3334,3.0
3338,3.0
35176,3.0
3347,3.0
35166,3.0
2938,3.0
35493,3.0
35501,3.0
2724,3.0
35855,3.0
35832,3.0
2601,3.0
35753,3.0
2676,3.0
35688,3.0
35682,3.0
35681,3.0
2853,3.0
35526,3.0
35643,3.0
35623,3.0
35622,3.0
35615,3.0
35579,3.0
35562,3.0
2895,3.0
2926,3.0
1854,3.0
36497,3.0
5790,3.0
37424,3.0
37769,3.0
37768,3.0
731,3.0
37717,3.0
37716,3.0
37697,3.0
737,3.0
37652,3.0
37632,3.0
37623,3.0
37600,3.0
761,3.0
37565,3.0
811,3.0
37558,3.0
37538,3.0
866,3.0
881,3.0
37508,3.0
710,3.0
37829,3.0
707,3.0
419,3.0
115,3.0
129,3.0
38303,3.0
38292,3.0
294,3.0
38148,3.0
403,3.0
38124,3.0
502,3.0
706,3.0
38049,3.0
38030,3.0
527,3.0
38007,3.0
37978,3.0
37958,3.0
37898,3.0
37893,3.0
37431,3.0
37422,3.0
36517,3.0
37353,3.0
36862,3.0
1467,3.0
36810,3.0
1512,3.0
1623,3.0
36787,3.0
36782,3.0
36774,3.0
1625,3.0
1722,3.0
36729,3.0
36707,3.0
1766,3.0
36667,3.0
36665,3.0
1783,3.0
1785,3.0
36621,3.0
36546,3.0
1454,3.0
1448,3.0
36947,3.0
37125,3.0
37342,3.0
1004,3.0
37317,3.0
37245,3.0
1007,3.0
1016,3.0
37167,3.0
1018,3.0
37105,3.0
36991,3.0
37098,3.0
1122,3.0
37070,3.0
37062,3.0
37034,3.0
37019,3.0
36997,3.0
1253,3.0
3359,3.0
35159,3.0
35138,3.0
33423,3.0
33776,3.0
4440,3.0
33699,3.0
4626,3.0
33696,3.0
4667,3.0
33604,3.0
33583,3.0
4669,3.0
33538,3.0
4854,3.0
33519,3.0
33516,3.0
33513,3.0
4903,3.0
33492,3.0
4921,3.0
33440,3.0
33439,3.0
33783,3.0
33804,3.0
4432,3.0
34020,3.0
34072,3.0
34071,3.0
34062,3.0
34060,3.0
34053,3.0
34052,3.0
34034,3.0
34029,3.0
34018,3.0
33826,3.0
34011,3.0
33981,3.0
33955,3.0
33944,3.0
33942,3.0
33917,3.0
33899,3.0
33893,3.0
33426,3.0
33419,3.0
3444,3.0
33411,3.0
33172,3.0
5177,3.0
33139,3.0
33090,3.0
33087,3.0
33060,3.0
33031,3.0
5260,3.0
5279,3.0
5324,3.0
32962,3.0
32932,3.0
5389,3.0
32893,3.0
5602,3.0
32866,3.0
32863,3.0
32845,3.0
5736,3.0
5091,3.0
33191,3.0
33193,3.0
5047,3.0
33409,3.0
33402,3.0
33394,3.0
33390,3.0
33371,3.0
5008,3.0
33335,3.0
33329,3.0
5048,3.0
5086,3.0
28358,3.0
33267,3.0
33255,3.0
33248,3.0
33237,3.0
33233,3.0
5051,3.0
5066,3.0
34078,3.0
4314,3.0
4292,3.0
34086,3.0
3870,3.0
34877,3.0
34876,3.0
34870,3.0
34868,3.0
3905,3.0
34858,3.0
34845,3.0
34844,3.0
3921,3.0
3953,3.0
34810,3.0
34808,3.0
34747,3.0
3977,3.0
34728,3.0
3990,3.0
34697,3.0
3994,3.0
34895,3.0
3830,3.0
3665,3.0
3482,3.0
35097,3.0
35086,3.0
35078,3.0
35068,3.0
35067,3.0
3448,3.0
34996,3.0
34990,3.0
34978,3.0
3657,3.0
3493,3.0
34965,3.0
3578,3.0
34958,3.0
34951,3.0
3656,3.0
34932,3.0
34915,3.0
4019,3.0
34629,3.0
34614,3.0
4217,3.0
4179,3.0
34246,3.0
4189,3.0
34218,3.0
34213,3.0
34211,3.0
4202,3.0
34208,3.0
34145,3.0
34307,3.0
34134,3.0
34122,3.0
34117,3.0
4260,3.0
4261,3.0
34107,3.0
34096,3.0
4286,3.0
34271,3.0
34314,3.0
34596,3.0
34447,3.0
4055,3.0
34577,3.0
4089,3.0
34523,3.0
34502,3.0
4096,3.0
34487,3.0
4124,3.0
34416,3.0
34321,3.0
34379,3.0
34374,3.0
34367,3.0
34339,3.0
4148,3.0
34325,3.0
4153,3.0
34323,3.0
10846,3.0
11250,3.0
10873,3.0
16126,3.0
16206,3.0
22587,3.0
16263,3.0
22567,3.0
22549,3.0
22522,3.0
22516,3.0
22494,3.0
22491,3.0
22485,3.0
22482,3.0
22465,3.0
16285,3.0
22434,3.0
16298,3.0
22410,3.0
22408,3.0
22407,3.0
22399,3.0
16133,3.0
16124,3.0
15866,3.0
22652,3.0
15890,3.0
22834,3.0
22830,3.0
22804,3.0
15945,3.0
